INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162080891,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,241,,2016-10-03 11:14:00,2016,10,Monday,11,Part One,ANNABEL ST,42.31855275,-71.06343332,"(42.31855275, -71.06343332)"
I162080890,00724,Auto Theft,AUTO THEFT,D4,164,,2016-10-02 14:00:00,2016,10,Sunday,14,Part One,WASHINGTON ST,42.34334672,-71.06643142,"(42.34334672, -71.06643142)"
I162080866,00724,Auto Theft,AUTO THEFT,D4,150,,2016-10-02 13:30:00,2016,10,Sunday,13,Part One,APPLETON ST,42.34466728,-71.07632778,"(42.34466728, -71.07632778)"
I162080855,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A1,116,,2016-10-02 22:02:00,2016,10,Sunday,22,Part One,HARRISON AVE,42.35230244,-71.06133346,"(42.35230244, -71.06133346)"
I162080855,00724,Auto Theft,AUTO THEFT,A1,116,,2016-10-02 22:02:00,2016,10,Sunday,22,Part One,HARRISON AVE,42.35230244,-71.06133346,"(42.35230244, -71.06133346)"
I162080821,00724,Auto Theft,AUTO THEFT,A1,125,,2017-06-01 00:00:00,2017,6,Thursday,0,Part One,PIEDMONT ST,42.35002256,-71.06762658,"(42.35002256, -71.06762658)"
I162080819,00724,Auto Theft,AUTO THEFT,C6,186,,2016-10-03 02:10:00,2016,10,Monday,2,Part One,,,,"(0.00000000, 0.00000000)"
I162080727,00724,Auto Theft,AUTO THEFT,C6,213,,2016-10-02 17:30:00,2016,10,Sunday,17,Part One,W BROADWAY,42.33731438,-71.04852327,"(42.33731438, -71.04852327)"
I162080327,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7,12,,2016-10-01 10:28:00,2016,10,Saturday,10,Other,WILLIAM F MCCLELLAN HWY,42.38831841,-71.01600449,"(42.38831841, -71.01600449)"
I162080317,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,169,,2016-10-01 08:32:00,2016,10,Saturday,8,Other,FRONTAGE RD,42.33796886,-71.06408210,"(42.33796886, -71.06408210)"
I162080290,00724,Auto Theft,AUTO THEFT,B3,428,,2016-10-01 05:09:00,2016,10,Saturday,5,Part One,WOOLSON ST,42.28188660,-71.09087050,"(42.28188660, -71.09087050)"
I162080277,00724,Auto Theft,AUTO THEFT,A7,824,,2016-09-30 17:00:00,2016,9,Friday,17,Part One,TRENTON ST,,,"(0.00000000, 0.00000000)"
I162080222,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,785,,2016-09-30 16:00:00,2016,9,Friday,16,Part One,COMMONWEALTH AVE,42.34355233,-71.14336738,"(42.34355233, -71.14336738)"
I162080219,00724,Auto Theft,AUTO THEFT,A7,20,,2016-09-30 21:30:00,2016,9,Friday,21,Part One,PARIS ST,42.37702319,-71.03224730,"(42.37702319, -71.03224730)"
I162080166,00724,Auto Theft,AUTO THEFT,A7,16,,2016-09-30 18:16:53,2016,9,Friday,18,Part One,FALCON ST,42.38196242,-71.03184460,"(42.38196242, -71.03184460)"
I162080097,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,169,,2016-09-30 14:00:00,2016,9,Friday,14,Other,FRONTAGE RD,42.33796886,-71.06408210,"(42.33796886, -71.06408210)"
I162080094,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,397,,2016-09-30 13:30:00,2016,9,Friday,13,Part One,MELBOURNE ST,42.29109287,-71.06594539,"(42.29109287, -71.06594539)"
I162080063,00724,Auto Theft,AUTO THEFT,E13,574,,2016-09-29 20:30:00,2016,9,Thursday,20,Part One,ASHMONT ST,42.28583164,-71.06403360,"(42.28583164, -71.06403360)"
I162079987,00724,Auto Theft,AUTO THEFT,E18,493,,2016-09-30 07:36:00,2016,9,Friday,7,Part One,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)"
I162079664,00724,Auto Theft,AUTO THEFT,C11,378,,2016-09-28 21:30:00,2016,9,Wednesday,21,Part One,COFFEY ST,42.28888647,-71.04944044,"(42.28888647, -71.04944044)"
I162079656,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B2,324,,2016-09-29 09:16:00,2016,9,Thursday,9,Part One,DACIA ST,42.31804139,-71.07617935,"(42.31804139, -71.07617935)"
I162079583,00724,Auto Theft,AUTO THEFT,E13,576,,2016-09-28 21:53:00,2016,9,Wednesday,21,Part One,AMORY ST,42.31532445,-71.10427615,"(42.31532445, -71.10427615)"
I162079465,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,459,,2016-09-28 14:04:00,2016,9,Wednesday,14,Other,STRATHCONA RD,42.30489980,-71.07992223,"(42.30489980, -71.07992223)"
I162079359,00724,Auto Theft,AUTO THEFT,C11,350,,2016-09-27 15:00:00,2016,9,Tuesday,15,Part One,DORCHESTER AVE,42.30308131,-71.05945101,"(42.30308131, -71.05945101)"
I162079340,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A1,128,,2016-09-28 01:57:00,2016,9,Wednesday,1,Part One,ISABELLA ST,42.34873541,-71.07049185,"(42.34873541, -71.07049185)"
I162079329,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,E18,521,,2016-09-28 00:37:00,2016,9,Wednesday,0,Part One,FAIRMOUNT AVE,,,"(0.00000000, 0.00000000)"
I162079179,00724,Auto Theft,AUTO THEFT,E13, ,,2016-09-23 22:00:00,2016,9,Friday,22,Part One,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I162079038,00724,Auto Theft,AUTO THEFT,E13,303,,2016-09-28 10:55:00,2016,9,Wednesday,10,Part One,AMORY AVE,42.32066534,-71.10004987,"(42.32066534, -71.10004987)"
I162079026,00724,Auto Theft,AUTO THEFT,C6,200,,2016-09-26 22:00:00,2016,9,Monday,22,Part One,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I162078987,00724,Auto Theft,AUTO THEFT,B3,446,,2016-09-26 20:15:00,2016,9,Monday,20,Part One,RADCLIFFE ST,42.29837812,-71.07814592,"(42.29837812, -71.07814592)"
I162078949,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E18,957,,2016-09-26 20:59:00,2016,9,Monday,20,Part One,CLIFFMONT ST,42.27668221,-71.12065268,"(42.27668221, -71.12065268)"
I162078792,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7,25,,2016-09-26 12:46:00,2016,9,Monday,12,Other,EUTAW ST,42.38052562,-71.03410067,"(42.38052562, -71.03410067)"
I162078700,00724,Auto Theft,AUTO THEFT,C11,390,,2016-09-25 14:00:00,2016,9,Sunday,14,Part One,ADAMS ST,42.28288889,-71.05604682,"(42.28288889, -71.05604682)"
I162078693,00724,Auto Theft,AUTO THEFT,A1,200,,2016-09-25 21:00:00,2016,9,Sunday,21,Part One,,,,"(0.00000000, 0.00000000)"
I162078674,00724,Auto Theft,AUTO THEFT,D4,470,,2016-09-25 22:30:00,2016,9,Sunday,22,Part One,SAVANNAH AVE,,,"(0.00000000, 0.00000000)"
I162078614,00724,Auto Theft,AUTO THEFT,A1,107,,2016-09-25 20:02:00,2016,9,Sunday,20,Part One,DEVONSHIRE ST,42.35609320,-71.05734151,"(42.35609320, -71.05734151)"
I162078614,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A1,107,,2016-09-25 20:02:00,2016,9,Sunday,20,Other,DEVONSHIRE ST,42.35609320,-71.05734151,"(42.35609320, -71.05734151)"
I162078607,00724,Auto Theft,AUTO THEFT,C6,185,,2016-09-25 18:00:00,2016,9,Sunday,18,Part One,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I162078535,00724,Auto Theft,AUTO THEFT,A7,17,,2016-09-25 15:02:00,2016,9,Sunday,15,Part One,BENNINGTON ST,42.37803936,-71.03046170,"(42.37803936, -71.03046170)"
I162078511,00724,Auto Theft,AUTO THEFT,C6,178,,2016-09-25 13:41:00,2016,9,Sunday,13,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162078485,00724,Auto Theft,AUTO THEFT,B2,259,,2016-09-25 02:00:00,2016,9,Sunday,2,Part One,ALEXANDER ST,42.31694244,-71.06991213,"(42.31694244, -71.06991213)"
I162078478,00724,Auto Theft,AUTO THEFT,D14,789,,2016-09-24 14:00:00,2016,9,Saturday,14,Part One,,,,"(0.00000000, 0.00000000)"
I162078463,00724,Auto Theft,AUTO THEFT,D4, ,,2016-09-25 10:09:00,2016,9,Sunday,10,Part One,,,,"(0.00000000, 0.00000000)"
I162078448,00724,Auto Theft,AUTO THEFT,D14,798,,2016-09-25 08:52:00,2016,9,Sunday,8,Part One,BABCOCK ST,42.35269523,-71.12109586,"(42.35269523, -71.12109586)"
I162078448,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D14,798,,2016-09-25 08:52:00,2016,9,Sunday,8,Other,BABCOCK ST,42.35269523,-71.12109586,"(42.35269523, -71.12109586)"
I162078338,00724,Auto Theft,AUTO THEFT,B2,264,,2016-09-24 14:55:00,2016,9,Saturday,14,Part One,GAYLAND ST,42.31989006,-71.07626209,"(42.31989006, -71.07626209)"
I162078338,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B2,264,,2016-09-24 14:55:00,2016,9,Saturday,14,Part One,GAYLAND ST,42.31989006,-71.07626209,"(42.31989006, -71.07626209)"
I162078224,00724,Auto Theft,AUTO THEFT,E5, ,,2016-09-24 11:00:00,2016,9,Saturday,11,Part One,BUSSEY ST,,,"(0.00000000, 0.00000000)"
I162078128,00724,Auto Theft,AUTO THEFT,C11,347,,2016-09-24 04:00:00,2016,9,Saturday,4,Part One,HECLA ST,42.30682138,-71.06030035,"(42.30682138, -71.06030035)"
I162078125,00724,Auto Theft,AUTO THEFT,C11,350,,2016-09-24 03:57:00,2016,9,Saturday,3,Part One,DORCHESTER AVE,42.30254239,-71.05956690,"(42.30254239, -71.05956690)"
I162077965,00724,Auto Theft,AUTO THEFT,B3,428,,2016-09-22 06:45:00,2016,9,Thursday,6,Part One,NORFOLK ST,42.28003764,-71.08853387,"(42.28003764, -71.08853387)"
I162077944,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,333,,2016-09-22 20:00:00,2016,9,Thursday,20,Part One,HAMILTON ST,42.30876798,-71.07046720,"(42.30876798, -71.07046720)"
I162077922,00724,Auto Theft,AUTO THEFT,E18,485,,2016-09-23 13:00:00,2016,9,Friday,13,Part One,RIVER ST,42.26361661,-71.10332183,"(42.26361661, -71.10332183)"
I162077922,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,485,,2016-09-23 13:00:00,2016,9,Friday,13,Other,RIVER ST,42.26361661,-71.10332183,"(42.26361661, -71.10332183)"
I162077905,00724,Auto Theft,AUTO THEFT,C11,384,,2016-09-23 13:52:00,2016,9,Friday,13,Part One,GALLIVAN BLVD,42.28349369,-71.04831304,"(42.28349369, -71.04831304)"
I162077894,00724,Auto Theft,AUTO THEFT,E18,542,,2016-09-17 18:00:00,2016,9,Saturday,18,Part One,RIVER ST,42.25477484,-71.12838562,"(42.25477484, -71.12838562)"
I162077864,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,786,,2016-07-15 00:00:00,2016,7,Friday,0,Part One,SUTHERLAND RD,42.34096857,-71.14721092,"(42.34096857, -71.14721092)"
I162077807,00724,Auto Theft,AUTO THEFT,E13,648,,2016-09-23 08:48:00,2016,9,Friday,8,Part One,BOYNTON ST,42.30611731,-71.11139950,"(42.30611731, -71.11139950)"
I162077799,00724,Auto Theft,AUTO THEFT,A7,12,,2016-09-23 01:00:00,2016,9,Friday,1,Part One,BRANDYWYNE DR,42.38783615,-71.01203798,"(42.38783615, -71.01203798)"
I162077683,00724,Auto Theft,AUTO THEFT,D14,765,,2016-09-16 20:00:00,2016,9,Friday,20,Part One,FANEUIL ST,42.35252951,-71.16200709,"(42.35252951, -71.16200709)"
I162077678,00724,Auto Theft,AUTO THEFT,B2,602,,2016-09-22 19:53:00,2016,9,Thursday,19,Part One,SMITH ST,42.33485816,-71.10215800,"(42.33485816, -71.10215800)"
I162077616,00724,Auto Theft,AUTO THEFT,A1,76,,2016-09-22 08:30:00,2016,9,Thursday,8,Part One,CANAL ST,,,"(0.00000000, 0.00000000)"
I162077597,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D14,939,,2016-09-22 16:27:00,2016,9,Thursday,16,Part One,N BEACON ST,42.35666076,-71.15104267,"(42.35666076, -71.15104267)"
I162077557,00724,Auto Theft,AUTO THEFT,B3,470,,2016-09-20 20:00:00,2016,9,Tuesday,20,Part One,ORLANDO ST,42.27544327,-71.09817294,"(42.27544327, -71.09817294)"
I162077526,00724,Auto Theft,AUTO THEFT,B3,474,,2016-09-22 10:45:00,2016,9,Thursday,10,Part One,CUMMINS HWY,42.27119410,-71.10398639,"(42.27119410, -71.10398639)"
I162077526,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,474,,2016-09-22 10:45:00,2016,9,Thursday,10,Other,CUMMINS HWY,42.27119410,-71.10398639,"(42.27119410, -71.10398639)"
I162077522,00724,Auto Theft,AUTO THEFT,C11,336,,2016-09-20 09:30:00,2016,9,Tuesday,9,Part One,RICHFIELD ST,42.30597541,-71.07011898,"(42.30597541, -71.07011898)"
I162077502,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E13,570,,2016-09-22 09:42:00,2016,9,Thursday,9,Other,WASHINGTON ST,42.30859903,-71.10539197,"(42.30859903, -71.10539197)"
I162077485,00724,Auto Theft,AUTO THEFT,E13,307,,2016-09-22 09:03:57,2016,9,Thursday,9,Part One,WASHINGTON ST,42.31615184,-71.09795135,"(42.31615184, -71.09795135)"
I162077446,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,E18,479,,2016-09-22 01:02:00,2016,9,Thursday,1,Part One,CUMMINS HWY,42.27156283,-71.10594428,"(42.27156283, -71.10594428)"
I162077368,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E5,822,,2016-09-21 17:30:00,2016,9,Wednesday,17,Part One,DE SOTO RD,42.26165133,-71.15394882,"(42.26165133, -71.15394882)"
I162077341,00724,Auto Theft,AUTO THEFT,C11,352,,2016-09-21 07:30:00,2016,9,Wednesday,7,Part One,GENEVA AVE,42.30080999,-71.06705066,"(42.30080999, -71.06705066)"
I162077278,00724,Auto Theft,AUTO THEFT,E13,307,,2016-09-21 13:17:00,2016,9,Wednesday,13,Part One,WASHINGTON ST,42.31584636,-71.09824825,"(42.31584636, -71.09824825)"
I162077238,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,336,,2016-09-21 02:30:00,2016,9,Wednesday,2,Part One,HAMILTON ST,42.30964232,-71.07164922,"(42.30964232, -71.07164922)"
I162077213,00724,Auto Theft,AUTO THEFT,C11,402,,2016-09-20 22:00:00,2016,9,Tuesday,22,Part One,BURT ST,42.28413536,-71.06957385,"(42.28413536, -71.06957385)"
I162077202,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C11,380,,2016-09-21 00:00:00,2016,9,Wednesday,0,Part One,HALLET ST,42.28520026,-71.04674098,"(42.28520026, -71.04674098)"
I162077156,00724,Auto Theft,AUTO THEFT,E13,574,,2016-09-20 15:00:00,2016,9,Tuesday,15,Part One,AMORY ST,42.31153141,-71.10626439,"(42.31153141, -71.10626439)"
I162077099,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,258,,2016-09-20 22:38:00,2016,9,Tuesday,22,Other,DUDLEY ST,42.31840989,-71.06829176,"(42.31840989, -71.06829176)"
I162076987,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,A1,77,,2016-07-01 13:45:00,2016,7,Friday,13,Part One,CONGRESS ST,42.36139413,-71.05768690,"(42.36139413, -71.05768690)"
I162076926,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,330,,2016-09-20 10:07:00,2016,9,Tuesday,10,Other,NORMANDY ST,42.30546295,-71.08310306,"(42.30546295, -71.08310306)"
I162076905,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,596,,2016-09-20 10:11:00,2016,9,Tuesday,10,Other,BEACON ST,42.35055412,-71.09056227,"(42.35055412, -71.09056227)"
I162076852,00724,Auto Theft,AUTO THEFT,E13,571,,2016-09-20 06:00:00,2016,9,Tuesday,6,Part One,FOREST HILLS ST,42.31078949,-71.10224589,"(42.31078949, -71.10224589)"
I162076826,00724,Auto Theft,AUTO THEFT,B3,459,,2016-09-19 21:35:00,2016,9,Monday,21,Part One,GLENARM ST,42.30367519,-71.08102637,"(42.30367519, -71.08102637)"
I162076695,00724,Auto Theft,AUTO THEFT,C11,353,,2016-08-12 03:00:00,2016,8,Friday,3,Part One,WILLIAM T MORRISSEY BLVD,42.29896518,-71.04944203,"(42.29896518, -71.04944203)"
I162076614,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,529,,2016-09-19 08:40:00,2016,9,Monday,8,Other,FLEET ST,,,"(0.00000000, 0.00000000)"
I162076610,00724,Auto Theft,AUTO THEFT,B2,587,,2016-09-19 12:37:00,2016,9,Monday,12,Part One,TREMONT ST,42.33239050,-71.09968329,"(42.33239050, -71.09968329)"
I162076532,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,29,,2016-09-16 16:30:00,2016,9,Friday,16,Part One,BREMEN ST,42.37167554,-71.03563919,"(42.37167554, -71.03563919)"
I162076502,00724,Auto Theft,AUTO THEFT,D4,170,,2016-09-17 08:21:00,2016,9,Saturday,8,Part One,WORCESTER SQ,42.33677663,-71.07464452,"(42.33677663, -71.07464452)"
I162076501,00724,Auto Theft,AUTO THEFT,B2,265,,2016-09-14 20:00:00,2016,9,Wednesday,20,Part One,MORELAND ST,42.32306313,-71.07709875,"(42.32306313, -71.07709875)"
I162076493,00724,Auto Theft,AUTO THEFT,E18,533,,2016-09-18 09:30:00,2016,9,Sunday,9,Part One,RIVER ST,42.24806163,-71.13269023,"(42.24806163, -71.13269023)"
I162076479,00724,Auto Theft,AUTO THEFT,B2,264,,2016-09-19 02:55:00,2016,9,Monday,2,Part One,BLUE HILL AVE,42.31858817,-71.07778653,"(42.31858817, -71.07778653)"
I162076262,00724,Auto Theft,AUTO THEFT,E13,573,,2016-09-17 20:00:00,2016,9,Saturday,20,Part One,GREEN ST,42.30989197,-71.10565259,"(42.30989197, -71.10565259)"
I162076227,00724,Auto Theft,AUTO THEFT,D4,140,,2016-09-18 09:58:00,2016,9,Sunday,9,Part One,COMMONWEALTH AVE,42.34944963,-71.08796270,"(42.34944963, -71.08796270)"
I162076123,00724,Auto Theft,AUTO THEFT,B3,418,,2016-09-17 22:21:00,2016,9,Saturday,22,Part One,MORTON ST,42.28061230,-71.08350146,"(42.28061230, -71.08350146)"
I162076105,00724,Auto Theft,AUTO THEFT,E18,520,,2016-09-17 15:00:00,2016,9,Saturday,15,Part One,CLARE AVE,42.27360053,-71.11897042,"(42.27360053, -71.11897042)"
I162076024,00724,Auto Theft,AUTO THEFT,C11,817,,2016-09-17 11:00:00,2016,9,Saturday,11,Part One,TALBOT AVE,42.28863812,-71.06631579,"(42.28863812, -71.06631579)"
I162075992,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,253,,2016-09-16 21:00:00,2016,9,Friday,21,Part One,MILL ST,42.29921088,-71.05203766,"(42.29921088, -71.05203766)"
I162075969,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E18,507,,2016-09-16 23:30:00,2016,9,Friday,23,Part One,HYDE PARK AVE,42.28691850,-71.11867150,"(42.28691850, -71.11867150)"
I162075969,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,507,,2016-09-16 23:30:00,2016,9,Friday,23,Other,HYDE PARK AVE,42.28691850,-71.11867150,"(42.28691850, -71.11867150)"
I162075957,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E18,507,,2016-09-16 22:30:00,2016,9,Friday,22,Part One,HYDE PARK AVE,42.28691850,-71.11867150,"(42.28691850, -71.11867150)"
I162075917,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,335,,2016-09-17 04:45:00,2016,9,Saturday,4,Part One,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
I162075910,00724,Auto Theft,AUTO THEFT,D4,285,,2016-09-17 03:33:00,2016,9,Saturday,3,Part One,TREMONT ST,42.33665705,-71.08518708,"(42.33665705, -71.08518708)"
I162075898,00724,Auto Theft,AUTO THEFT,B3,441,,2016-09-17 02:28:00,2016,9,Saturday,2,Part One,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I162075705,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D14,800,,2016-09-16 16:02:00,2016,9,Friday,16,Other,BRIGHTON AVE,42.35272466,-71.12927406,"(42.35272466, -71.12927406)"
I162075705,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D14,800,,2016-09-16 16:02:00,2016,9,Friday,16,Part One,BRIGHTON AVE,42.35272466,-71.12927406,"(42.35272466, -71.12927406)"
I162075595,00724,Auto Theft,AUTO THEFT,E18,533,,2016-09-16 10:55:00,2016,9,Friday,10,Part One,RIVER ST,42.24806163,-71.13269023,"(42.24806163, -71.13269023)"
I162075586,00724,Auto Theft,AUTO THEFT,D4,154,,2016-09-15 23:00:00,2016,9,Thursday,23,Part One,RUTLAND SQ,42.34188296,-71.07817738,"(42.34188296, -71.07817738)"
I162075404,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7,33,,2016-09-15 16:47:00,2016,9,Thursday,16,Other,COTTAGE ST,42.36831429,-71.03474269,"(42.36831429, -71.03474269)"
I162075400,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,169,,2016-09-15 15:55:00,2016,9,Thursday,15,Other,FRONTAGE RD,42.33796886,-71.06408210,"(42.33796886, -71.06408210)"
I162075342,00724,Auto Theft,AUTO THEFT,D4,179,,2016-09-15 09:00:00,2016,9,Thursday,9,Part One,SPOFFORD RD,42.34990087,-71.13323544,"(42.34990087, -71.13323544)"
I162075220,00724,Auto Theft,AUTO THEFT,B3,429,,2016-09-14 22:20:00,2016,9,Wednesday,22,Part One,WILLOWWOOD ST,42.28385993,-71.08599096,"(42.28385993, -71.08599096)"
I162075169,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A15,56,,2016-09-13 22:00:00,2016,9,Tuesday,22,Part One,CROSS ST,42.37736816,-71.06223807,"(42.37736816, -71.06223807)"
I162075071,00724,Auto Theft,AUTO THEFT,B2,585,,2016-09-14 14:21:00,2016,9,Wednesday,14,Part One,IROQUOIS ST,42.33014678,-71.10444485,"(42.33014678, -71.10444485)"
I162075069,00724,Auto Theft,AUTO THEFT,B2,587,,2016-09-14 10:42:00,2016,9,Wednesday,10,Part One,OSCAR ST,42.33011785,-71.09707422,"(42.33011785, -71.09707422)"
I162075038,00724,Auto Theft,AUTO THEFT,C11,337,,2016-09-14 09:00:00,2016,9,Wednesday,9,Part One,ROCK TER,42.30612092,-71.07183167,"(42.30612092, -71.07183167)"
I162075038,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,337,,2016-09-14 09:00:00,2016,9,Wednesday,9,Other,ROCK TER,42.30612092,-71.07183167,"(42.30612092, -71.07183167)"
I162074995,00724,Auto Theft,AUTO THEFT,B2,266,,2016-09-14 09:15:00,2016,9,Wednesday,9,Part One,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
I162074882,00724,Auto Theft,AUTO THEFT,C6, ,,2016-09-13 23:04:00,2016,9,Tuesday,23,Part One,,,,"(0.00000000, 0.00000000)"
I162074795,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,177,,2016-09-13 17:23:00,2016,9,Tuesday,17,Other,MASSACHUSETTS AVE,42.32701527,-71.06704910,"(42.32701527, -71.06704910)"
I162074767,00724,Auto Theft,AUTO THEFT,B2,612,,2016-09-13 17:40:00,2016,9,Tuesday,17,Part One,LONGWOOD AVE,42.33744152,-71.10428096,"(42.33744152, -71.10428096)"
I162074706,00724,Auto Theft,AUTO THEFT,E13,569,,2016-09-12 14:15:00,2016,9,Monday,14,Part One,WASHINGTON ST,42.30424082,-71.10967183,"(42.30424082, -71.10967183)"
I162074649,00724,Auto Theft,AUTO THEFT,E13,569,,2016-09-23 17:15:00,2016,9,Friday,17,Part One,WASHINGTON ST,42.30424082,-71.10967183,"(42.30424082, -71.10967183)"
I162074639,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,788,,2016-09-13 10:17:00,2016,9,Tuesday,10,Part One,COMMONWEALTH AVE,42.34136871,-71.14864682,"(42.34136871, -71.14864682)"
I162074532,00724,Auto Theft,AUTO THEFT,A1,103,,2016-09-12 00:00:00,2016,9,Monday,0,Part One,BROMFIELD ST,42.35654108,-71.05982953,"(42.35654108, -71.05982953)"
I162074532,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A1,103,,2016-09-12 00:00:00,2016,9,Monday,0,Other,BROMFIELD ST,42.35654108,-71.05982953,"(42.35654108, -71.05982953)"
I162074449,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,936,,2016-09-12 16:23:00,2016,9,Monday,16,Other,D ST,42.33701354,-71.05293594,"(42.33701354, -71.05293594)"
I162074346,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,249,,2016-09-12 10:51:00,2016,9,Monday,10,Other,SAGAMORE ST,42.31307634,-71.05521304,"(42.31307634, -71.05521304)"
I162074318,00724,Auto Theft,AUTO THEFT,B2, ,,2016-09-12 10:02:00,2016,9,Monday,10,Part One,CEDRIC,,,"(0.00000000, 0.00000000)"
I162074054,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,E5,703,,2016-09-10 19:30:00,2016,9,Saturday,19,Part One,BELLEVUE ST,42.28029049,-71.15284743,"(42.28029049, -71.15284743)"
I162074053,00724,Auto Theft,AUTO THEFT,B3,457,,2016-09-10 21:30:00,2016,9,Saturday,21,Part One,CHARLOTTE ST,42.29944216,-71.08489748,"(42.29944216, -71.08489748)"
